diag_type,time_point,feature_type,rank,feature
endocrine_cancer,0,blood,50,blood_Aspartate aminotransferase
endocrine_cancer,0,combined,1,olink_tshb
endocrine_cancer,0,combined,2,olink_lair2
endocrine_cancer,0,combined,3,olink_tg
endocrine_cancer,0,combined,4,olink_itga2
endocrine_cancer,0,combined,5,olink_hif1a
endocrine_cancer,0,combined,6,olink_ncan
endocrine_cancer,0,combined,7,blood_Total protein
endocrine_cancer,0,combined,8,olink_lrig3
endocrine_cancer,0,combined,9,olink_shbg
endocrine_cancer,0,combined,10,olink_calca
endocrine_cancer,0,combined,11,olink_acp6
endocrine_cancer,0,combined,12,olink_mrps16
endocrine_cancer,0,combined,13,olink_cacnb1
endocrine_cancer,0,combined,14,olink_odam
endocrine_cancer,0,combined,15,blood_Apolipoprotein A
endocrine_cancer,0,combined,16,olink_mbl2
endocrine_cancer,0,combined,17,olink_clstn3
endocrine_cancer,0,combined,18,olink_ccn4
endocrine_cancer,0,combined,19,olink_ephb4
endocrine_cancer,0,combined,20,olink_pon3
endocrine_cancer,0,combined,21,olink_clint1
endocrine_cancer,0,combined,22,olink_gabarap
endocrine_cancer,0,combined,23,olink_arnt
endocrine_cancer,0,combined,24,olink_preb
endocrine_cancer,0,combined,25,olink_lepr
endocrine_cancer,0,combined,26,olink_psapl1
endocrine_cancer,0,combined,27,olink_ceacam16
endocrine_cancer,0,combined,28,olink_ifnar1
endocrine_cancer,0,combined,29,olink_dgkz
endocrine_cancer,0,combined,30,olink_masp1
endocrine_cancer,0,combined,31,olink_fshb
endocrine_cancer,0,combined,32,olink_gc
endocrine_cancer,0,combined,33,olink_b2m
endocrine_cancer,0,combined,34,olink_aoc1
endocrine_cancer,0,combined,35,olink_mfap4
endocrine_cancer,0,combined,36,blood_HDL cholesterol
endocrine_cancer,0,combined,37,olink_apom
endocrine_cancer,0,combined,38,olink_ctse
endocrine_cancer,0,combined,39,olink_pon1
endocrine_cancer,0,combined,40,olink_tcl1a
endocrine_cancer,0,combined,41,blood_Mean corpuscular volume
endocrine_cancer,0,combined,42,olink_tarm1
endocrine_cancer,0,combined,43,olink_mdk
endocrine_cancer,0,combined,44,olink_tnfrsf8
endocrine_cancer,0,combined,45,olink_s100a13
endocrine_cancer,0,combined,46,olink_glt8d2
endocrine_cancer,0,combined,47,olink_cdh15
endocrine_cancer,0,combined,48,olink_hsd17b14
endocrine_cancer,0,combined,49,olink_ccl7
endocrine_cancer,0,combined,50,olink_cit
endocrine_cancer,5,protein,1,olink_pltp
endocrine_cancer,5,protein,2,olink_adgrb3
endocrine_cancer,5,protein,3,olink_prss22
endocrine_cancer,5,protein,4,olink_pth1r
endocrine_cancer,5,protein,5,olink_smtn
endocrine_cancer,5,protein,6,olink_padi2
endocrine_cancer,5,protein,7,olink_tmprss11d
endocrine_cancer,5,protein,8,olink_atg4a
endocrine_cancer,5,protein,9,olink_epb41l5
endocrine_cancer,5,protein,10,olink_flt4
endocrine_cancer,5,protein,11,olink_il17c
endocrine_cancer,5,protein,12,olink_pcdh1
endocrine_cancer,5,protein,13,olink_prr5
endocrine_cancer,5,protein,14,olink_pinlyp
endocrine_cancer,5,protein,15,olink_relt
endocrine_cancer,5,protein,16,olink_brd2
endocrine_cancer,5,protein,17,olink_stx6
endocrine_cancer,5,protein,18,olink_txnl1
endocrine_cancer,5,protein,19,olink_col4a1
endocrine_cancer,5,protein,20,olink_amy2a
endocrine_cancer,5,protein,21,olink_retn
endocrine_cancer,5,protein,22,olink_il17rb
endocrine_cancer,5,protein,23,olink_acadm
endocrine_cancer,5,protein,24,olink_ephb6
endocrine_cancer,5,protein,25,olink_ddx53
endocrine_cancer,5,protein,26,olink_csh1
endocrine_cancer,5,protein,27,olink_ccl2
endocrine_cancer,5,protein,28,olink_pyy
endocrine_cancer,5,protein,29,olink_il24
endocrine_cancer,5,protein,30,olink_septin7
endocrine_cancer,5,protein,31,olink_pkd1
endocrine_cancer,5,protein,32,olink_znf174
endocrine_cancer,5,protein,33,olink_nell1
endocrine_cancer,5,protein,34,olink_plau
endocrine_cancer,5,protein,35,olink_enah
endocrine_cancer,5,protein,36,olink_crybb2
endocrine_cancer,5,protein,37,olink_eloa
endocrine_cancer,5,protein,38,olink_tg
endocrine_cancer,5,protein,39,olink_tnfrsf13b
endocrine_cancer,5,protein,40,olink_s100a11
endocrine_cancer,5,protein,41,olink_h2ap
endocrine_cancer,5,protein,42,olink_lta4h
endocrine_cancer,5,protein,43,olink_bpifb1
endocrine_cancer,5,protein,44,olink_thop1
endocrine_cancer,5,protein,45,olink_lrrc38
endocrine_cancer,5,protein,46,olink_zp3
endocrine_cancer,5,protein,47,olink_ca7
endocrine_cancer,5,protein,48,olink_ifngr2
endocrine_cancer,5,protein,49,olink_oxt
endocrine_cancer,5,protein,50,olink_gask1a
endocrine_cancer,5,blood,1,blood_Reticulocyte count
endocrine_cancer,5,blood,2,blood_Aspartate aminotransferase
endocrine_cancer,5,blood,3,blood_Alanine aminotransferase
endocrine_cancer,5,blood,4,blood_Reticulocyte percentage
endocrine_cancer,5,blood,5,blood_White blood cell (leukocyte) count
endocrine_cancer,5,blood,6,blood_Albumin
endocrine_cancer,5,blood,7,blood_Alkaline phosphatase
endocrine_cancer,5,blood,8,blood_Apolipoprotein B
endocrine_cancer,5,blood,9,blood_C-reactive protein
endocrine_cancer,5,blood,10,blood_Calcium
endocrine_cancer,5,blood,11,blood_Cholesterol
endocrine_cancer,5,blood,12,blood_Creatinine
endocrine_cancer,5,blood,13,blood_Cystatin C
endocrine_cancer,5,blood,14,blood_Direct bilirubin
endocrine_cancer,5,blood,15,blood_Gamma glutamyltransferase
endocrine_cancer,5,blood,16,blood_Glucose
endocrine_cancer,5,blood,17,blood_Apolipoprotein A
endocrine_cancer,5,blood,18,blood_Glycated haemoglobin (HbA1c)
endocrine_cancer,5,blood,19,blood_HDL cholesterol
endocrine_cancer,5,blood,20,blood_IGF-1
endocrine_cancer,5,blood,21,blood_LDL direct
endocrine_cancer,5,blood,22,blood_Lipoprotein A
endocrine_cancer,5,blood,23,blood_Oestradiol
endocrine_cancer,5,blood,24,blood_Phosphate
endocrine_cancer,5,blood,25,blood_Rheumatoid factor
endocrine_cancer,5,blood,26,blood_SHBG
endocrine_cancer,5,blood,27,blood_Testosterone
endocrine_cancer,5,blood,28,blood_Total bilirubin
endocrine_cancer,5,blood,29,blood_Triglycerides
endocrine_cancer,5,blood,30,blood_Urate
endocrine_cancer,5,blood,31,blood_Urea
endocrine_cancer,5,blood,32,blood_Total protein
endocrine_cancer,5,blood,33,blood_Mean platelet (thrombocyte) volume
endocrine_cancer,5,blood,34,blood_Mean reticulocyte volume
endocrine_cancer,5,blood,35,blood_Mean sphered cell volume
endocrine_cancer,5,blood,36,blood_Monocyte count
endocrine_cancer,5,blood,37,blood_Monocyte percentage
endocrine_cancer,5,blood,38,blood_Neutrophill count
endocrine_cancer,5,blood,39,blood_Neutrophill percentage
endocrine_cancer,5,blood,40,blood_Nucleated red blood cell count
endocrine_cancer,5,blood,41,blood_Nucleated red blood cell percentage
endocrine_cancer,5,blood,42,blood_Platelet count
endocrine_cancer,5,blood,43,blood_Platelet distribution width
endocrine_cancer,5,blood,44,blood_Red blood cell (erythrocyte) count
endocrine_cancer,5,blood,45,blood_Red blood cell (erythrocyte) distribution width
endocrine_cancer,5,blood,46,blood_Platelet crit
endocrine_cancer,5,blood,47,blood_Vitamin D
endocrine_cancer,5,blood,48,blood_Basophill count
endocrine_cancer,5,blood,49,blood_Mean corpuscular volume
endocrine_cancer,5,blood,50,blood_Eosinophill count
endocrine_cancer,5,combined,1,olink_pltp
endocrine_cancer,5,combined,2,olink_adgrb3
endocrine_cancer,5,combined,3,olink_prss22
endocrine_cancer,5,combined,4,olink_pth1r
endocrine_cancer,5,combined,5,olink_smtn
endocrine_cancer,5,combined,6,olink_padi2
endocrine_cancer,5,combined,7,olink_tmprss11d
endocrine_cancer,5,combined,8,olink_atg4a
endocrine_cancer,5,combined,9,olink_epb41l5
endocrine_cancer,5,combined,10,olink_flt4
endocrine_cancer,5,combined,11,olink_il17c
endocrine_cancer,5,combined,12,olink_pcdh1
endocrine_cancer,5,combined,13,olink_prr5
endocrine_cancer,5,combined,14,olink_pinlyp
endocrine_cancer,5,combined,15,olink_relt
endocrine_cancer,5,combined,16,olink_brd2
endocrine_cancer,5,combined,17,olink_stx6
endocrine_cancer,5,combined,18,olink_txnl1
endocrine_cancer,5,combined,19,olink_col4a1
endocrine_cancer,5,combined,20,olink_amy2a
endocrine_cancer,5,combined,21,olink_retn
endocrine_cancer,5,combined,22,blood_Reticulocyte count
endocrine_cancer,5,combined,23,olink_il17rb
endocrine_cancer,5,combined,24,olink_acadm
endocrine_cancer,5,combined,25,olink_ephb6
endocrine_cancer,5,combined,26,olink_ddx53
endocrine_cancer,5,combined,27,olink_csh1
endocrine_cancer,5,combined,28,olink_ccl2
endocrine_cancer,5,combined,29,olink_pyy
endocrine_cancer,5,combined,30,olink_il24
endocrine_cancer,5,combined,31,olink_septin7
endocrine_cancer,5,combined,32,olink_pkd1
endocrine_cancer,5,combined,33,olink_znf174
endocrine_cancer,5,combined,34,olink_nell1
endocrine_cancer,5,combined,35,olink_plau
endocrine_cancer,5,combined,36,olink_enah
endocrine_cancer,5,combined,37,olink_crybb2
endocrine_cancer,5,combined,38,olink_eloa
endocrine_cancer,5,combined,39,olink_tg
endocrine_cancer,5,combined,40,olink_tnfrsf13b
endocrine_cancer,5,combined,41,olink_s100a11
endocrine_cancer,5,combined,42,olink_h2ap
endocrine_cancer,5,combined,43,olink_lta4h
endocrine_cancer,5,combined,44,olink_bpifb1
endocrine_cancer,5,combined,45,olink_thop1
endocrine_cancer,5,combined,46,olink_lrrc38
endocrine_cancer,5,combined,47,olink_zp3
endocrine_cancer,5,combined,48,olink_ca7
endocrine_cancer,5,combined,49,olink_ifngr2
endocrine_cancer,5,combined,50,olink_oxt
endocrine_cancer,10,protein,1,olink_itgbl1
endocrine_cancer,10,protein,2,olink_sart1
endocrine_cancer,10,protein,3,olink_c2cd2l
endocrine_cancer,10,protein,4,olink_cd8a
endocrine_cancer,10,protein,5,olink_mthfd2
endocrine_cancer,10,protein,6,olink_mrps16
endocrine_cancer,10,protein,7,olink_mfap3l
endocrine_cancer,10,protein,8,olink_bcl2l15
endocrine_cancer,10,protein,9,olink_nrtn
endocrine_cancer,10,protein,10,olink_pepd
endocrine_cancer,10,protein,11,olink_cd48
endocrine_cancer,10,protein,12,olink_plat
endocrine_cancer,10,protein,13,olink_ntrk2
endocrine_cancer,10,protein,14,olink_tprkb
endocrine_cancer,10,protein,15,olink_esam
endocrine_cancer,10,protein,16,olink_tmprss5
endocrine_cancer,10,protein,17,olink_pamr1
endocrine_cancer,10,protein,18,olink_fkbp1b
endocrine_cancer,10,protein,19,olink_tpt1
endocrine_cancer,10,protein,20,olink_bpifb2
endocrine_cancer,10,protein,21,olink_lta4h
endocrine_cancer,10,protein,22,olink_mrpl52
endocrine_cancer,10,protein,23,olink_cfi
endocrine_cancer,10,protein,24,olink_adamts15
endocrine_cancer,10,protein,25,olink_dpp10
endocrine_cancer,10,protein,26,olink_neb
endocrine_cancer,10,protein,27,olink_atrn
endocrine_cancer,10,protein,28,olink_slit2
endocrine_cancer,10,protein,29,olink_klk10
endocrine_cancer,10,protein,30,olink_traf3ip2
endocrine_cancer,10,protein,31,olink_scin
endocrine_cancer,10,protein,32,olink_ptprc
endocrine_cancer,10,protein,33,olink_maneal
endocrine_cancer,10,protein,34,olink_sat1
endocrine_cancer,10,protein,35,olink_plb1
endocrine_cancer,10,protein,36,olink_arhgef5
endocrine_cancer,10,protein,37,olink_nrxn3
endocrine_cancer,10,protein,38,olink_il34
endocrine_cancer,10,protein,39,olink_epb41l5
endocrine_cancer,10,protein,40,olink_ptgr1
endocrine_cancer,10,protein,41,olink_scpep1
endocrine_cancer,10,protein,42,olink_tpbgl
endocrine_cancer,10,protein,43,olink_pla2g10
endocrine_cancer,10,protein,44,olink_anp32c
endocrine_cancer,10,protein,45,olink_calb1
endocrine_cancer,10,protein,46,olink_txn
endocrine_cancer,10,protein,47,olink_tacstd2
endocrine_cancer,10,protein,48,olink_prg2
endocrine_cancer,10,protein,49,olink_insl5
endocrine_cancer,10,protein,50,olink_ces1
endocrine_cancer,10,blood,1,blood_Mean corpuscular haemoglobin
endocrine_cancer,10,blood,2,blood_Immature reticulocyte fraction
endocrine_cancer,10,blood,3,blood_LDL direct
endocrine_cancer,10,blood,4,blood_Cholesterol
endocrine_cancer,10,blood,5,blood_Monocyte percentage
endocrine_cancer,10,blood,6,blood_SHBG
endocrine_cancer,10,blood,7,blood_Red blood cell (erythrocyte) count
endocrine_cancer,10,blood,8,blood_Reticulocyte percentage
endocrine_cancer,10,blood,9,blood_Alanine aminotransferase
endocrine_cancer,10,blood,10,blood_Albumin
endocrine_cancer,10,blood,11,blood_Alkaline phosphatase
endocrine_cancer,10,blood,12,blood_Apolipoprotein A
endocrine_cancer,10,blood,13,blood_Apolipoprotein B
endocrine_cancer,10,blood,14,blood_C-reactive protein
endocrine_cancer,10,blood,15,blood_Calcium
endocrine_cancer,10,blood,16,blood_Creatinine
endocrine_cancer,10,blood,17,blood_Cystatin C
endocrine_cancer,10,blood,18,blood_Direct bilirubin
endocrine_cancer,10,blood,19,blood_White blood cell (leukocyte) count
endocrine_cancer,10,blood,20,blood_Gamma glutamyltransferase
endocrine_cancer,10,blood,21,blood_Glucose
endocrine_cancer,10,blood,22,blood_Glycated haemoglobin (HbA1c)
endocrine_cancer,10,blood,23,blood_HDL cholesterol
endocrine_cancer,10,blood,24,blood_IGF-1
endocrine_cancer,10,blood,25,blood_Lipoprotein A
endocrine_cancer,10,blood,26,blood_Oestradiol
endocrine_cancer,10,blood,27,blood_Phosphate
endocrine_cancer,10,blood,28,blood_Rheumatoid factor
endocrine_cancer,10,blood,29,blood_Testosterone
endocrine_cancer,10,blood,30,blood_Total bilirubin
endocrine_cancer,10,blood,31,blood_Triglycerides
endocrine_cancer,10,blood,32,blood_Urate
endocrine_cancer,10,blood,33,blood_Urea
endocrine_cancer,10,blood,34,blood_Total protein
endocrine_cancer,10,blood,35,blood_Mean corpuscular volume
endocrine_cancer,10,blood,36,blood_Mean platelet (thrombocyte) volume
endocrine_cancer,10,blood,37,blood_Mean reticulocyte volume
endocrine_cancer,10,blood,38,blood_Mean sphered cell volume
endocrine_cancer,10,blood,39,blood_Monocyte count
endocrine_cancer,10,blood,40,blood_Neutrophill count
endocrine_cancer,10,blood,41,blood_Neutrophill percentage
endocrine_cancer,10,blood,42,blood_Nucleated red blood cell count
endocrine_cancer,10,blood,43,blood_Nucleated red blood cell percentage
endocrine_cancer,10,blood,44,blood_Platelet crit
endocrine_cancer,10,blood,45,blood_Platelet distribution width
endocrine_cancer,10,blood,46,blood_Red blood cell (erythrocyte) distribution width
endocrine_cancer,10,blood,47,blood_Platelet count
endocrine_cancer,10,blood,48,blood_Aspartate aminotransferase
endocrine_cancer,10,blood,49,blood_Reticulocyte count
endocrine_cancer,10,blood,50,blood_Vitamin D
endocrine_cancer,10,combined,1,olink_itgbl1
endocrine_cancer,10,combined,2,olink_sart1
endocrine_cancer,10,combined,3,olink_c2cd2l
endocrine_cancer,10,combined,4,olink_cd8a
endocrine_cancer,10,combined,5,olink_mthfd2
endocrine_cancer,10,combined,6,olink_mrps16
endocrine_cancer,10,combined,7,olink_mfap3l
endocrine_cancer,10,combined,8,olink_bcl2l15
endocrine_cancer,10,combined,9,olink_nrtn
endocrine_cancer,10,combined,10,olink_pepd
endocrine_cancer,10,combined,11,olink_cd48
endocrine_cancer,10,combined,12,olink_plat
endocrine_cancer,10,combined,13,olink_ntrk2
endocrine_cancer,10,combined,14,olink_tprkb
endocrine_cancer,10,combined,15,olink_esam
endocrine_cancer,10,combined,16,olink_tmprss5
endocrine_cancer,10,combined,17,olink_pamr1
endocrine_cancer,10,combined,18,olink_fkbp1b
endocrine_cancer,10,combined,19,olink_tpt1
endocrine_cancer,10,combined,20,olink_bpifb2
endocrine_cancer,10,combined,21,olink_lta4h
endocrine_cancer,10,combined,22,olink_mrpl52
endocrine_cancer,10,combined,23,olink_cfi
endocrine_cancer,10,combined,24,olink_adamts15
endocrine_cancer,10,combined,25,olink_dpp10
endocrine_cancer,10,combined,26,olink_neb
endocrine_cancer,10,combined,27,blood_Mean corpuscular haemoglobin
endocrine_cancer,10,combined,28,olink_atrn
endocrine_cancer,10,combined,29,olink_slit2
endocrine_cancer,10,combined,30,olink_klk10
endocrine_cancer,10,combined,31,olink_traf3ip2
endocrine_cancer,10,combined,32,olink_scin
endocrine_cancer,10,combined,33,olink_ptprc
endocrine_cancer,10,combined,34,olink_maneal
endocrine_cancer,10,combined,35,olink_sat1
endocrine_cancer,10,combined,36,olink_plb1
endocrine_cancer,10,combined,37,olink_arhgef5
endocrine_cancer,10,combined,38,olink_nrxn3
endocrine_cancer,10,combined,39,olink_il34
endocrine_cancer,10,combined,40,olink_epb41l5
endocrine_cancer,10,combined,41,olink_ptgr1
endocrine_cancer,10,combined,42,olink_scpep1
endocrine_cancer,10,combined,43,olink_tpbgl
endocrine_cancer,10,combined,44,olink_pla2g10
endocrine_cancer,10,combined,45,olink_anp32c
endocrine_cancer,10,combined,46,olink_calb1
endocrine_cancer,10,combined,47,olink_txn
endocrine_cancer,10,combined,48,olink_tacstd2
endocrine_cancer,10,combined,49,olink_prg2
endocrine_cancer,10,combined,50,olink_insl5
ill_defined_secondary_cancer,0,protein,1,olink_tnc
ill_defined_secondary_cancer,0,protein,2,olink_top1
ill_defined_secondary_cancer,0,protein,3,olink_fam20a
ill_defined_secondary_cancer,0,protein,4,olink_flt4
ill_defined_secondary_cancer,0,protein,5,olink_cpe
ill_defined_secondary_cancer,0,protein,6,olink_crh
ill_defined_secondary_cancer,0,protein,7,olink_ism2
ill_defined_secondary_cancer,0,protein,8,olink_thpo
ill_defined_secondary_cancer,0,protein,9,olink_osmr
ill_defined_secondary_cancer,0,protein,10,olink_shc1
ill_defined_secondary_cancer,0,protein,11,olink_c9
ill_defined_secondary_cancer,0,protein,12,olink_arf6
ill_defined_secondary_cancer,0,protein,13,olink_gpc1
ill_defined_secondary_cancer,0,protein,14,olink_psg1
ill_defined_secondary_cancer,0,protein,15,olink_lcat
ill_defined_secondary_cancer,0,protein,16,olink_bcr
ill_defined_secondary_cancer,0,protein,17,olink_cdc37
ill_defined_secondary_cancer,0,protein,18,olink_chmp1a
ill_defined_secondary_cancer,0,protein,19,olink_fkbpl
ill_defined_secondary_cancer,0,protein,20,olink_mrc1
ill_defined_secondary_cancer,0,protein,21,olink_syap1
ill_defined_secondary_cancer,0,protein,22,olink_treml2
ill_defined_secondary_cancer,0,protein,23,olink_impact
ill_defined_secondary_cancer,0,protein,24,olink_mmp7
ill_defined_secondary_cancer,0,protein,25,olink_akap12
ill_defined_secondary_cancer,0,protein,26,olink_tnni3
ill_defined_secondary_cancer,0,protein,27,olink_sell
ill_defined_secondary_cancer,0,protein,28,olink_fcrlb
ill_defined_secondary_cancer,0,protein,29,olink_serpina9
ill_defined_secondary_cancer,0,protein,30,olink_dynlt1
ill_defined_secondary_cancer,0,protein,31,olink_itih4
ill_defined_secondary_cancer,0,protein,32,olink_arg2
ill_defined_secondary_cancer,0,protein,33,olink_dynlt3
ill_defined_secondary_cancer,0,protein,34,olink_nfat5
ill_defined_secondary_cancer,0,protein,35,olink_rbks
ill_defined_secondary_cancer,0,protein,36,olink_slc27a4
ill_defined_secondary_cancer,0,protein,37,olink_foxo3
ill_defined_secondary_cancer,0,protein,38,olink_ankrd54
ill_defined_secondary_cancer,0,protein,39,olink_cep20
ill_defined_secondary_cancer,0,protein,40,olink_cpb2
ill_defined_secondary_cancer,0,protein,41,olink_sez6l
ill_defined_secondary_cancer,0,protein,42,olink_zhx2
ill_defined_secondary_cancer,0,protein,43,olink_grn
ill_defined_secondary_cancer,0,protein,44,olink_il17ra
ill_defined_secondary_cancer,0,protein,45,olink_trpv3
ill_defined_secondary_cancer,0,protein,46,olink_il3
ill_defined_secondary_cancer,0,protein,47,olink_itgal
ill_defined_secondary_cancer,0,protein,48,olink_ampd3
ill_defined_secondary_cancer,0,protein,49,olink_aldh1a1
ill_defined_secondary_cancer,0,protein,50,olink_klk12
ill_defined_secondary_cancer,0,blood,1,blood_Haemoglobin concentration
ill_defined_secondary_cancer,0,blood,2,blood_Testosterone
ill_defined_secondary_cancer,0,blood,3,blood_Aspartate aminotransferase
ill_defined_secondary_cancer,0,blood,4,blood_Reticulocyte percentage
ill_defined_secondary_cancer,0,blood,5,blood_White blood cell (leukocyte) count
ill_defined_secondary_cancer,0,blood,6,blood_Alanine aminotransferase
ill_defined_secondary_cancer,0,blood,7,blood_Albumin
ill_defined_secondary_cancer,0,blood,8,blood_Alkaline phosphatase
ill_defined_secondary_cancer,0,blood,9,blood_Apolipoprotein B
ill_defined_secondary_cancer,0,blood,10,blood_C-reactive protein
ill_defined_secondary_cancer,0,blood,11,blood_Calcium
ill_defined_secondary_cancer,0,blood,12,blood_Cholesterol
ill_defined_secondary_cancer,0,blood,13,blood_Creatinine
ill_defined_secondary_cancer,0,blood,14,blood_Cystatin C
ill_defined_secondary_cancer,0,blood,15,blood_Direct bilirubin
ill_defined_secondary_cancer,0,blood,16,blood_Gamma glutamyltransferase
ill_defined_secondary_cancer,0,blood,17,blood_Glucose
ill_defined_secondary_cancer,0,blood,18,blood_Apolipoprotein A
ill_defined_secondary_cancer,0,blood,19,blood_Glycated haemoglobin (HbA1c)
ill_defined_secondary_cancer,0,blood,20,blood_HDL cholesterol
ill_defined_secondary_cancer,0,blood,21,blood_IGF-1
ill_defined_secondary_cancer,0,blood,22,blood_LDL direct
ill_defined_secondary_cancer,0,blood,23,blood_Lipoprotein A
ill_defined_secondary_cancer,0,blood,24,blood_Oestradiol
ill_defined_secondary_cancer,0,blood,25,blood_Phosphate
ill_defined_secondary_cancer,0,blood,26,blood_Rheumatoid factor
ill_defined_secondary_cancer,0,blood,27,blood_SHBG
ill_defined_secondary_cancer,0,blood,28,blood_Total bilirubin
ill_defined_secondary_cancer,0,blood,29,blood_Total protein
ill_defined_secondary_cancer,0,blood,30,blood_Urate
ill_defined_secondary_cancer,0,blood,31,blood_Urea
ill_defined_secondary_cancer,0,blood,32,blood_Triglycerides
ill_defined_secondary_cancer,0,blood,33,blood_Mean corpuscular volume
ill_defined_secondary_cancer,0,blood,34,blood_Mean platelet (thrombocyte) volume
ill_defined_secondary_cancer,0,blood,35,blood_Mean reticulocyte volume
ill_defined_secondary_cancer,0,blood,36,blood_Mean sphered cell volume
ill_defined_secondary_cancer,0,blood,37,blood_Monocyte count
ill_defined_secondary_cancer,0,blood,38,blood_Monocyte percentage
ill_defined_secondary_cancer,0,blood,39,blood_Neutrophill count
ill_defined_secondary_cancer,0,blood,40,blood_Neutrophill percentage
ill_defined_secondary_cancer,0,blood,41,blood_Nucleated red blood cell count
ill_defined_secondary_cancer,0,blood,42,blood_Nucleated red blood cell percentage
ill_defined_secondary_cancer,0,blood,43,blood_Platelet crit
ill_defined_secondary_cancer,0,blood,44,blood_Platelet distribution width
ill_defined_secondary_cancer,0,blood,45,blood_Red blood cell (erythrocyte) count
ill_defined_secondary_cancer,0,blood,46,blood_Red blood cell (erythrocyte) distribution width
ill_defined_secondary_cancer,0,blood,47,blood_Platelet count
ill_defined_secondary_cancer,0,blood,48,blood_Reticulocyte count
ill_defined_secondary_cancer,0,blood,49,blood_Vitamin D
ill_defined_secondary_cancer,0,blood,50,blood_Mean corpuscular haemoglobin concentration
ill_defined_secondary_cancer,0,combined,1,olink_tnc
ill_defined_secondary_cancer,0,combined,2,olink_top1
ill_defined_secondary_cancer,0,combined,3,olink_fam20a
ill_defined_secondary_cancer,0,combined,4,olink_flt4
ill_defined_secondary_cancer,0,combined,5,blood_Haemoglobin concentration
ill_defined_secondary_cancer,0,combined,6,olink_cpe
ill_defined_secondary_cancer,0,combined,7,olink_crh
ill_defined_secondary_cancer,0,combined,8,olink_ism2
ill_defined_secondary_cancer,0,combined,9,olink_thpo
ill_defined_secondary_cancer,0,combined,10,olink_osmr
ill_defined_secondary_cancer,0,combined,11,olink_shc1
ill_defined_secondary_cancer,0,combined,12,olink_c9
ill_defined_secondary_cancer,0,combined,13,olink_arf6
ill_defined_secondary_cancer,0,combined,14,olink_gpc1
ill_defined_secondary_cancer,0,combined,15,olink_psg1
ill_defined_secondary_cancer,0,combined,16,olink_lcat
ill_defined_secondary_cancer,0,combined,17,olink_bcr
ill_defined_secondary_cancer,0,combined,18,olink_cdc37
ill_defined_secondary_cancer,0,combined,19,olink_chmp1a
ill_defined_secondary_cancer,0,combined,20,olink_fkbpl
ill_defined_secondary_cancer,0,combined,21,olink_mrc1
ill_defined_secondary_cancer,0,combined,22,olink_syap1
ill_defined_secondary_cancer,0,combined,23,olink_treml2
ill_defined_secondary_cancer,0,combined,24,olink_impact
ill_defined_secondary_cancer,0,combined,25,olink_mmp7
ill_defined_secondary_cancer,0,combined,26,olink_akap12
ill_defined_secondary_cancer,0,combined,27,olink_tnni3
ill_defined_secondary_cancer,0,combined,28,olink_sell
ill_defined_secondary_cancer,0,combined,29,olink_fcrlb
ill_defined_secondary_cancer,0,combined,30,olink_serpina9
ill_defined_secondary_cancer,0,combined,31,olink_dynlt1
ill_defined_secondary_cancer,0,combined,32,olink_itih4
ill_defined_secondary_cancer,0,combined,33,olink_arg2
ill_defined_secondary_cancer,0,combined,34,olink_dynlt3
ill_defined_secondary_cancer,0,combined,35,olink_nfat5
ill_defined_secondary_cancer,0,combined,36,olink_rbks
ill_defined_secondary_cancer,0,combined,37,olink_slc27a4
ill_defined_secondary_cancer,0,combined,38,olink_foxo3
ill_defined_secondary_cancer,0,combined,39,olink_ankrd54
ill_defined_secondary_cancer,0,combined,40,olink_cep20
ill_defined_secondary_cancer,0,combined,41,olink_cpb2
ill_defined_secondary_cancer,0,combined,42,olink_sez6l
ill_defined_secondary_cancer,0,combined,43,olink_zhx2
ill_defined_secondary_cancer,0,combined,44,olink_grn
ill_defined_secondary_cancer,0,combined,45,olink_il17ra
ill_defined_secondary_cancer,0,combined,46,olink_trpv3
ill_defined_secondary_cancer,0,combined,47,olink_il3
ill_defined_secondary_cancer,0,combined,48,olink_itgal
ill_defined_secondary_cancer,0,combined,49,olink_ampd3
ill_defined_secondary_cancer,0,combined,50,olink_aldh1a1
ill_defined_secondary_cancer,2,protein,1,olink_spp1
ill_defined_secondary_cancer,2,protein,2,olink_ccl20
ill_defined_secondary_cancer,2,protein,3,olink_rgma
ill_defined_secondary_cancer,2,protein,4,olink_cd14
ill_defined_secondary_cancer,2,protein,5,olink_cdh17
ill_defined_secondary_cancer,2,protein,6,olink_lypd8
ill_defined_secondary_cancer,2,protein,7,olink_havcr1
ill_defined_secondary_cancer,2,protein,8,olink_ckap4
ill_defined_secondary_cancer,2,protein,9,olink_btn3a2
ill_defined_secondary_cancer,2,protein,10,olink_klrf1
ill_defined_secondary_cancer,2,protein,11,olink_igfbp2
ill_defined_secondary_cancer,2,protein,12,olink_lcp1
ill_defined_secondary_cancer,2,protein,13,olink_acan
ill_defined_secondary_cancer,2,protein,14,olink_itgb7
ill_defined_secondary_cancer,2,protein,15,olink_nucb2
ill_defined_secondary_cancer,2,protein,16,olink_hadh
ill_defined_secondary_cancer,2,protein,17,olink_tgoln2
ill_defined_secondary_cancer,2,protein,18,olink_ddx53
ill_defined_secondary_cancer,2,protein,19,olink_plg
ill_defined_secondary_cancer,2,protein,20,olink_ctag1a_ctag1b
ill_defined_secondary_cancer,2,protein,21,olink_serpina12
ill_defined_secondary_cancer,2,protein,22,olink_mprip
